pm,0.810344827586,0.799093872866
pm,0.733705772812,0.722246721827
pm,0.839233038348,0.830091205077
pm,0.66975308642,0.666778331422
pm,0.752525252525,0.731414602578
pm,0.793721973094,0.789995409892
pm,0.815047021944,0.803952430106
pm,0.776536312849,0.764638055352
pm,0.814159292035,0.804912640508
pm,0.641975308642,0.639161424181
pm,0.751262626263,0.727732751328
pm,0.780269058296,0.779577593514
pm,0.807210031348,0.799193391922
pm,0.778398510242,0.776762661584
pm,0.843657817109,0.829671185146
pm,0.677469135802,0.677239589118
pm,0.747474747475,0.727007020348
pm,0.822122571001,0.816892373161
pm,0.832288401254,0.82841563832
pm,0.776536312849,0.775621642224
pm,0.828908554572,0.818724126775
pm,0.666666666667,0.66105364991
pm,0.761363636364,0.749194445092
pm,0.78624813154,0.784251695582
pm,0.818181818182,0.805938884135
pm,0.750465549348,0.746642210869
pm,0.830383480826,0.819948670377
pm,0.66975308642,0.66976958137
pm,0.763888888889,0.747426176133
pm,0.708520179372,0.697026057498
pm,0.819749216301,0.8102265281
pm,0.769087523277,0.760184290478
pm,0.851032448378,0.840921623719
pm,0.697530864198,0.698271121709
pm,0.747474747475,0.718556118734
pm,0.768310911809,0.764164688322
pm,0.805642633229,0.792035736307
pm,0.782122905028,0.784216490781
pm,0.830383480826,0.814233411361
pm,0.655864197531,0.654816019243
pm,0.744949494949,0.720185877883
pm,0.713004484305,0.709735668146
pm,0.788401253918,0.773091130741
pm,0.744878957169,0.742813233936
pm,0.846607669617,0.834080978006
pm,0.700617283951,0.69753624995
pm,0.765151515152,0.746174143468
pm,0.768310911809,0.75629842091
pm,0.802507836991,0.793763225546
pm,0.80260707635,0.800992995296
pm,0.851032448378,0.842069539659
pm,0.677469135802,0.674468048271
pm,0.753787878788,0.731423568744
pm,0.784753363229,0.779589130916
pm,0.805642633229,0.794469500981
pm,0.769087523277,0.762361636597
pm,0.827433628319,0.816895748088
pm,0.689814814815,0.684425880677
pm,0.739898989899,0.715495244882
pm,0.783258594918,0.779487060446
