pm,0.943939393939,0.945966852893
pm,0.951515151515,0.950025531436
pm,0.948484848485,0.945381126998
pm,0.963636363636,0.964120981709
pm,0.954545454545,0.955210187515
pm,0.959090909091,0.956047080839
pm,0.943939393939,0.946150022012
pm,0.913636363636,0.912239715144
pm,0.951515151515,0.948289839648
pm,0.960606060606,0.961020991925
pm,0.940909090909,0.941618900225
pm,0.959090909091,0.955304298384
pm,0.95,0.951875247635
pm,0.925757575758,0.924999370716
pm,0.940909090909,0.937767326369
pm,0.962121212121,0.962608598423
pm,0.948484848485,0.949014073307
pm,0.962121212121,0.958555462304
pm,0.942424242424,0.944284206573
pm,0.972727272727,0.972115477917
pm,0.960606060606,0.958659363724
pm,0.966666666667,0.966973227593
pm,0.95,0.950410995933
pm,0.962121212121,0.958931637598
pm,0.95303030303,0.954769958524
pm,0.954545454545,0.953455568661
pm,0.95,0.947742218112
pm,0.95,0.950351930388
pm,0.948484848485,0.949380332338
pm,0.957575757576,0.95428577859
pm,0.94696969697,0.948966257989
pm,0.912121212121,0.909476011055
pm,0.954545454545,0.952074646674
pm,0.963636363636,0.964167203363
pm,0.936363636364,0.937271082654
pm,0.957575757576,0.953971175761
pm,0.945454545455,0.947288885302
pm,0.915151515152,0.914730018931
pm,0.956060606061,0.953698461416
pm,0.962121212121,0.962658411354
pm,0.945454545455,0.946192134955
pm,0.968181818182,0.96497690873
pm,0.945454545455,0.947173921273
pm,0.962121212121,0.96136653713
pm,0.954545454545,0.952730951373
pm,0.965151515152,0.965342726638
pm,0.94696969697,0.948009450467
pm,0.957575757576,0.954051569612
pm,0.943939393939,0.94599503906
pm,0.95,0.948170278195
pm,0.95303030303,0.950463673624
pm,0.962121212121,0.962596335275
pm,0.943939393939,0.944748057043
pm,0.957575757576,0.955328786999
pm,0.951515151515,0.953671395022
pm,0.90303030303,0.898428745413
pm,0.933333333333,0.931440082076
pm,0.960606060606,0.960676243327
pm,0.956060606061,0.956368786161
pm,0.951515151515,0.94763517594
